Numéro;État courant;Motif de rejet;Commentaire de l'état;Type de demande de paiement;Type facture;Type de facture de travaux;Cadre de facturation;Date Fournisseur;Date de création;Date de dépôt;Date état courant;Date échéance paiement;Valideur 1 (date de validation);Valideur 2 (date de validation);Fournisseur (type d'identifiant);Fournisseur (identifiant);Fournisseur (désignation);Fournisseur (TVA intracommunautaire);Fournisseur (code service);Fournisseur (service);Destinataire (type d'identifiant);Destinataire (identifiant);Destinataire (désignation);Destinataire (TVA intracommunautaire);Destinataire (code service);Destinataire (service);Mode de dépôt;Mt HT;Mt TTC;Montant à payer;Montant TTC avant remise;Montant remise globale TTC;Motif;Montant TVA;Devise de la facture;Type de TVA;Motif d'éxoneration;Certificat de dépôt n°;Identifiant numérisation;Numéro de la facture d'origine;Numéro DP mandat;Numéro du bon de commande;Numéro de marché;Coordonnées bancaires;BIC ou Swift;Mode de règlement;Document précédent (numéro);Document précédent (type de pièce);Document suivant (numéro);Document suivant (type de pièce);Dossier de facturation;Commentaire;Numéro de lot transmis;Date modification;Telechargée;Emetteur (type d'identifiant);Emetteur (identifiant);Emetteur (désignation);Affactureur (type d'identifiant);Affactureur (identifiant);Affactureur (désignation);Maîtrise d’oeuvre (type d'identifiant);Maîtrise d’oeuvre (identifiant);Maîtrise d’oeuvre (désignation);Maîtrise d’oeuvre (TVA intracommunautaire);Maîtrise d'oeuvre (code service);Maîtrise d’oeuvre (service);Maîtrise d’ouvrage (type d'identifiant);Maîtrise d’ouvrage (identifiant);Maîtrise d’ouvrage (désignation);Maîtrise d’ouvrage (TVA intracommunautaire);Maîtrise d’ouvrage (code service);Maîtrise d’ouvrage (service);Valideur 1 (type d'identifiant);Valideur 1 (identifiant);Valideur 1 (désignation);Valideur 2 (type d'identifiant);Valideur 2 (identifiant);Valideur 2 (désignation);
"20120815301F703";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"08/12/2020";"14/12/2020";"15/12/2020";"15/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"43911290500039";"ECEDI";"";"DAF";"DAF";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"15250";"18300";"18300";"18300";"";"";"3050";"Euro européen";"TVA sur les encaissements";"";"Mc5XMpJmCMBEt/WNUNGTRU8nI4+QvS8lJsAisjXgshI=";"";"";"";"CBDC 19434";"";"";"";"Virement";"";"";"";"";"";"";"";"15/12/2020";"Oui";"Structure avec N° SIRET";"43911290500039";"ECEDI";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"2020001455";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"14/12/2020";"14/12/2020";"14/12/2020";"14/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"96850255900105";"EGIS RAIL";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"896115.71";"1075338.85";"1075338.85";"1075338.85";"";"";"179223.14";"Euro européen";"TVA sur les encaissements";"";"x9uxC45qhFElAJ5uKn9ivR5cTVq86BqoADTEOQwfhoM=";"";"";"";"CENG 1418";"2019PN025L01A";"";"";"Virement";"";"";"";"";"";"";"";"14/12/2020";"Oui";"Structure avec N° SIRET";"96850255900105";"EGIS RAIL";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"01FAC-120120352";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"14/12/2020";"14/12/2020";"14/12/2020";"14/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"78593659200084";"GEOFIT EXPERT";"FR39785936592";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"16017.37";"19220.84";"19220.84";"19220.84";"";"";"3203.47";"Euro européen";"TVA sur les encaissements";"";"1jGobmoPxcP2D1Pq8Z2V5/xjj0A+V1NmpgvzEEFyxww=";"";"";"";"2015PN025AL04 - CBDC0019259";"";"";"";"Virement";"";"";"";"";"";"";"";"14/12/2020";"Oui";"Structure avec N° SIRET";"78593659200084";"GEOFIT EXPERT";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20112511121F707";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"10/12/2020";"14/12/2020";"15/12/2020";"15/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"43911290500039";"ECEDI";"";"DAF";"DAF";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"2975";"3570";"3570";"3570";"";"";"595";"Euro européen";"TVA sur les encaissements";"";"U3YMtTVd5D8mXN/opRZ+4lS38WJ0VKjZIsusKg+tsdk=";"";"";"";"CBDC 0019933";"";"FR42559000204100001358370";"";"Virement";"";"";"";"";"";"";"";"15/12/2020";"Oui";"Structure avec N° SIRET";"43911290500039";"ECEDI";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"2012054";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"14/12/2020";"14/12/2020";"14/12/2020";"14/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"40272023900027";"LATOURNERIE WOLFROM AVOCATS";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"7140";"8568";"8568";"8568";"";"";"1428";"Euro européen";"TVA sur les encaissements";"";"PdyMRhZwS3/Y8Vn6/QLswkxnAoBmK1tP6dXJaZkUWZ8=";"";"";"";"CBDC 0020199";"2017MAPA016L02";"";"";"Virement";"";"";"";"";"";"";"";"14/12/2020";"Oui";"Structure avec N° SIRET";"40272023900027";"LATOURNERIE WOLFROM AVOCATS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20200000000000000808";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"14/12/2020";"14/12/2020";"14/12/2020";"14/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"63204414500043";"SOC D'ETUDES GEN AMENAGEMENT TERRITOIR";"";"PARISCPTA";"Paris comptabilité";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Saisie Web";"95275";"114330";"114330";"114330";"0";"";"19055";"Euro européen";"TVA sur les encaissements";"";"utDFLcmfz/LkvIyxAAxfdc+FDh4RH8JD3xAsIfArduc=";"";"";"";"CBDC 0020165";"2019PN026";"FR7630004005830001014621688";"BNPAFRPPXXX";"Virement";"";"";"";"";"";"OPERATION : ASSISTANCE A L ACQUISITION FONCIERE DES EMPRISES NECESSAIRES AU RESEAU DE TRANSPORT PUBLIC DU GRAND PARIS Ligne 15 Sud - Noisy-Champs / Pont de Sèvres Situation n°1 (Juin 2020) Facturation des prestations de SEGAT d'ATGT et CCEI";"";"14/12/2020";"Oui";"Structure avec N° SIRET";"63204414500043";"SOC D'ETUDES GEN AMENAGEMENT TERRITOIR";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5101511-AT-17679-4";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"03/12/2020";"14/12/2020";"14/12/2020";"14/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"30258880100043";"LOUIS BERGER";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"995.1";"1194.12";"1194.12";"1194.12";"";"";"199.02";"Euro européen";"TVA sur les encaissements";"";"Mit0NdEOMPfePAaDjTwNIWgUE7qgjKHsw4ODrRrQDt0=";"";"";"";"CBDC17679";"2015PN042L01";"FR30003035300002010015919";"";"Virement";"";"";"";"";"";"";"";"14/12/2020";"Oui";"Structure avec N° SIRET";"30258880100043";"LOUIS BERGER";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5101511-AT-17706-6";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"03/12/2020";"14/12/2020";"14/12/2020";"14/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"30258880100043";"LOUIS BERGER";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"738.23";"885.88";"885.88";"885.88";"";"";"147.65";"Euro européen";"TVA sur les encaissements";"";"lHPuUx1rt3QQishR2vM4PdGMAclQ50ISx4hLFUoKNrg=";"";"";"";"CBDC17706";"2015PN042L01";"FR30003035300002010015919";"";"Virement";"";"";"";"";"";"";"";"14/12/2020";"Oui";"Structure avec N° SIRET";"30258880100043";"LOUIS BERGER";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5101511-AT-17768-7";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"03/12/2020";"14/12/2020";"14/12/2020";"14/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"30258880100043";"LOUIS BERGER";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"31447.3";"37736.76";"37736.76";"37736.76";"";"";"6289.46";"Euro européen";"TVA sur les encaissements";"";"/z5Gl/cuDOsBHE7KmvsdB32Fo4YA6nBVMtiPZOCzsvE=";"";"";"";"CBDC17768";"2015PN042L01";"FR30003035300002010015919";"";"Virement";"";"";"";"";"";"";"";"14/12/2020";"Oui";"Structure avec N° SIRET";"30258880100043";"LOUIS BERGER";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"1047793314";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"14/12/2020";"14/12/2020";"14/12/2020";"14/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"41003460703460";"SUEZ EAU FRANCE";"";"SCE_PB00163";"SERVICE DU PB00163.";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF signé";"35.86";"38.27";"38.27";"38.27";"";"";"2.41";"Euro européen";"TVA sur les débits";"";"kqtvQLfgBs/Vvndr73w1PXteEGCoeNkcLUhh1cyCrwM=";"";"";"";"CHAM9490";"";"";"";"Virement";"";"";"";"";"";"";"";"14/12/2020";"Oui";"Structure avec N° SIRET";"41003460703460";"SUEZ EAU FRANCE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5101511-AT-18042-4";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"03/12/2020";"14/12/2020";"14/12/2020";"14/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"30258880100043";"LOUIS BERGER";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"2224";"2668.8";"2668.8";"2668.8";"";"";"444.8";"Euro européen";"TVA sur les encaissements";"";"rVmlRgK1F23nh70aUbylD+3lVS05mEES1sKoKCeoq8M=";"";"";"";"CBDC18042";"2015PN042L01";"FR30003035300002010015919";"";"Virement";"";"";"";"";"";"";"";"14/12/2020";"Oui";"Structure avec N° SIRET";"30258880100043";"LOUIS BERGER";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"5101511-AT-18127-4";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"03/12/2020";"14/12/2020";"14/12/2020";"14/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"30258880100043";"LOUIS BERGER";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"195.61";"234.73";"234.73";"234.73";"";"";"39.12";"Euro européen";"TVA sur les encaissements";"";"iIs2CFCHxPSiOdxW9qasvoMHwPQG+bqs3tLv5XWrrLA=";"";"";"";"CBDC18127";"2015PN042L01";"FR30003035300002010015919";"";"Virement";"";"";"";"";"";"";"";"14/12/2020";"Oui";"Structure avec N° SIRET";"30258880100043";"LOUIS BERGER";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"1050251578";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"14/12/2020";"14/12/2020";"14/12/2020";"14/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"41003460703460";"SUEZ EAU FRANCE";"";"SCE_PB00163";"SERVICE DU PB00163.";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF signé";"3.87";"4.15";"4.15";"4.15";"";"";"0.28";"Euro européen";"TVA sur les débits";"";"L9Jn6A4/orHeFY706ZHL0J7i3o+HKtTrGa6QPWeHB9w=";"";"";"";"CHAM 9517";"";"";"";"Virement";"";"";"";"";"";"";"";"14/12/2020";"Oui";"Structure avec N° SIRET";"41003460703460";"SUEZ EAU FRANCE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"T89/01491/20";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"30/11/2020";"14/12/2020";"14/12/2020";"14/12/2020";"";"";"";"Structure avec N° SIRET";"99882350431782";"ADECCO FRANCE";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Flux EDI";"6093.56";"7312.27";"7312.27";"7312.27";"0";"";"1218.71";"Euro européen";"TVA sur les encaissements";"";"";"";"";"";"CBDC0019714";"";"FR7630003022800002031812139";"";"Virement";"";"";"";"";"";"";"AAA0421100000000006118330";"14/12/2020";"Oui";"Structure avec N° SIRET";"35042262200125";"CEGEDIM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"T89/01490/20";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"30/11/2020";"14/12/2020";"14/12/2020";"14/12/2020";"";"";"";"Structure avec N° SIRET";"99882350431782";"ADECCO FRANCE";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Flux EDI";"6717.31";"8060.77";"8060.77";"8060.77";"0";"";"1343.46";"Euro européen";"TVA sur les encaissements";"";"";"";"";"";"CBDC0019417";"";"FR7630003022800002031812139";"";"Virement";"";"";"";"";"";"";"AAA0421100000000006118329";"14/12/2020";"Oui";"Structure avec N° SIRET";"35042262200125";"CEGEDIM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20200000000000000809";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"14/12/2020";"14/12/2020";"14/12/2020";"14/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"63204414500043";"SOC D'ETUDES GEN AMENAGEMENT TERRITOIR";"";"PARISCPTA";"Paris comptabilité";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Saisie Web";"62306.36";"74767.63";"74767.63";"74767.632";"0";"";"12461.272";"Euro européen";"TVA sur les encaissements";"";"Q2K4H1xhY0dS/qW0AdqwblJ/xF04XJfcThhjHIXnSVs=";"";"";"";"CBDC 0020165";"2019PN026";"FR7630004005830001014621688";"BNPAFRPPXXX";"Virement";"";"";"";"";"";"OPERATION : ASSISTANCE A L ACQUISITION FONCIERE DES EMPRISES NECESSAIRES AU RESEAU DE TRANSPORT PUBLIC DU GRAND PARIS Ligne 15 Sud - Noisy-Champs / Pont de Sèvres Situation n°2 (Septembre 2020) Facturation des prestations de SEGAT d'ATGT et CCEI uniquement";"";"14/12/2020";"Oui";"Structure avec N° SIRET";"63204414500043";"SOC D'ETUDES GEN AMENAGEMENT TERRITOIR";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20-367";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"14/12/2020";"14/12/2020";"14/12/2020";"14/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"79998503100035";"CFC FORMATIONS";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"4400";"4400";"4400";"4400";"";"";"0";"Euro européen";"Exonéré";" Art 261 4-4 a du CGI";"nAO5fbRxNCs0Bz/9cIfmukIZbsIgMYuJacFy6MnsirE=";"";"";"";"CHMA 0009488";"";"";"";"Virement";"";"";"";"";"";"";"";"14/12/2020";"Oui";"Structure avec N° SIRET";"79998503100035";"CFC FORMATIONS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"17/179/F1-devis116-1";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"31/07/2020";"14/12/2020";"14/12/2020";"14/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"79287112100010";"CIGMA OUEST SAINT BRIEUC";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"15557.75";"18669.3";"3126.55";"18669.3";"";"";"3111.55";"Euro européen";"TVA sur les encaissements";"";"BtwpVgSKdVpSKMDUc58KXn54JVb7SfnR7WMG/w69/yI=";"";"";"";"CBDC 0018843";"2017PN005L01";"";"";"Virement";"";"";"";"";"";"";"";"14/12/2020";"Oui";"Structure avec N° SIRET";"79287112100010";"CIGMA OUEST SAINT BRIEUC";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"138";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"14/12/2020";"14/12/2020";"14/12/2020";"14/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"87865915000014";"A B C";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"8310";"9972";"9972";"9972";"";"";"1662";"Euro européen";"TVA sur les encaissements";"";"q5lfnRIRHtGaX2gnwOWXUQeBozoi86MiiebtKR/8gsE=";"";"";"";"CHMA 9391";"";"";"";"Virement";"";"";"";"";"";"";"";"14/12/2020";"Oui";"Structure avec N° SIRET";"87865915000014";"A B C";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"20200000000000000810";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"14/12/2020";"14/12/2020";"14/12/2020";"14/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"63204414500043";"SOC D'ETUDES GEN AMENAGEMENT TERRITOIR";"";"PARISCPTA";"Paris comptabilité";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Saisie Web";"58266.3";"69919.56";"69919.56";"69919.56";"0";"";"11653.26";"Euro européen";"TVA sur les encaissements";"";"W/qnEDfaCpuX/H9ssulCQ3DdFsBJjkLOsOMVSAzzAJI=";"";"";"";"CBDC 0020165";"2019PN026";"FR7630004005830001014621688";"BNPAFRPPXXX";"Virement";"";"";"";"";"";"OPERATION : ASSISTANCE A L ACQUISITION FONCIERE DES EMPRISES NECESSAIRES AU RESEAU DE TRANSPORT PUBLIC DU GRAND PARIS Ligne 15 Sud - Noisy-Champs / Pont de Sèvres Situation n°3 (Décembre 2020) Facturation des prestations de SEGAT d'ATGT et CCEI uniquement";"";"14/12/2020";"Oui";"Structure avec N° SIRET";"63204414500043";"SOC D'ETUDES GEN AMENAGEMENT TERRITOIR";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"17/179/F1- devis 122";"Mise à disposition du destinataire";"";"";"Facture";"Facture";"";"A1: Dépôt par un fournisseur d'une facture";"30/09/2020";"14/12/2020";"14/12/2020";"14/12/2020";"13/01/2021";"";"";"Structure avec N° SIRET";"79287112100010";"CIGMA OUEST SAINT BRIEUC";"";"";"";"Structure avec N° SIRET";"52504601700048";"SOCIETE DU GRAND PARIS";"";"";"";"Dépôt portail PDF non signé";"15562.95";"18675.54";"18675.54";"18675.54";"";"";"3112.59";"Euro européen";"TVA sur les encaissements";"";"8wDaPFzi1o3wheCH5M/sTF8zVP0nU1RcdWdL/UH6zOA=";"";"";"";"CBDC 0019012";"2017PN005L01";"";"";"Virement";"";"";"";"";"";"";"";"14/12/2020";"Oui";"Structure avec N° SIRET";"79287112100010";"CIGMA OUEST SAINT BRIEUC";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
